Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.61375,1.61257,1.60910,0.00005,0.00005,0.002,80,0.1,0.0005,0,10,STRONGBUY
1.61262,1.61274,1.60918,0.00016,0.00009,-0.0005,-60,0,0,0,10,STRONGBUY
1.61183,1.61281,1.60926,0.00007,0.00008,-0.0005,-60,0,0,0,0,STRONGBUY
1.61758,1.61285,1.60930,0.00004,0.00004,0.0035,260,0.1,0.0005,10,10,WAIT
1.61718,1.61310,1.60942,0.00025,0.00012,-0.0005,-40,0,0,0,10,STRONGBUY
1.6163,1.61342,1.60954,0.00032,0.00013,0.0005,-40,0,0,0,0,STRONGBUY
1.61763,1.61344,1.60967,0.00002,0.00013,-0.0005,20,0,0,0,0,BUY
1.62101,1.61372,1.60982,0.00028,0.00015,0.002,40,0.1,0.0005,0,0,SELL
1.62057,1.61431,1.61004,0.00058,0.00022,-0.0005,-40,0,0,0,0,WAIT
1.61969,1.61478,1.61023,0.00047,0.00019,-0.001,-40,0,0,0,0,BUY
1.61981,1.61530,1.61042,0.00053,0.00019,-0.00114,0,0,0,0,-10,BUY
1.62038,1.61584,1.61061,0.00054,0.00019,0.00031,0,0.2,0,0,-10,BUY
1.6211,1.61654,1.61082,0.00069,0.00020,-6E-05,0,0,-0.0005,0,10,STRONGBUY
1.6213,1.61726,1.61106,0.00072,0.00024,0.00039,0,0,0,0,0,STRONGBUY
1.62225,1.61791,1.61130,0.00065,0.00025,-0.00042,0,-0.1,0,0,0,STRONGBUY
1.62476,1.61852,1.61157,0.00061,0.00027,0.00342,60,0.1,0,10,0,BUY
1.6245,1.61939,1.61184,0.00087,0.00027,-0.0025,0,0,0,0,0,STRONGBUY
1.62619,1.62029,1.61213,0.00091,0.00029,0.00075,20,0,0.00025,0,0,BUY
1.62625,1.62091,1.61256,0.00061,0.00043,-0.00075,-40,0,0.00025,0,10,WAIT
1.62922,1.62155,1.61301,0.00065,0.00044,0.003,40,0,0,0,0,STRONGSELL
1.62756,1.62248,1.61348,0.00092,0.00048,-0.001,-60,0,0,0,-10,SELL
1.62599,1.62319,1.61393,0.00071,0.00045,-0.0025,-60,-0.1,-0.0005,-10,-20,SELL
1.62493,1.62354,1.61439,0.00036,0.00046,-0.0015,-20,-0.1,0,0,-20,BUY
1.62517,1.62385,1.61488,0.00031,0.00049,-0.001,0,0,-0.0005,0,-10,BUY
1.62485,1.62424,1.61531,0.00039,0.00043,0,-20,0,0,0,-10,STRONGBUY
1.62661,1.62460,1.61573,0.00036,0.00042,0.001,60,0,0,0,10,WAIT
1.62756,1.62505,1.61621,0.00044,0.00048,0.002,20,0,0,0,20,STRONGSELL
1.6281,1.62551,1.61671,0.00046,0.00050,-0.002,20,0,0,0,20,STRONGSELL
1.6275,1.62600,1.61719,0.00049,0.00048,0.0005,-40,0,0,0,0,STRONGSELL
1.62453,1.62637,1.61755,0.00038,0.00037,-0.001,-180,-0.2,-0.0005,-10,-20,STRONGSELL
1.62473,1.62635,1.61791,-0.00002,0.00035,-0.002,20,0,0,0,-20,STRONGSELL
1.62383,1.62637,1.61825,0.00002,0.00035,0.0005,-20,0,0,0,-20,STRONGSELL
1.6202,1.62620,1.61858,-0.00017,0.00033,-0.0005,-90,-0.1,-0.0005,-10,0,STRONGSELL
1.61661,1.62577,1.61883,-0.00043,0.00025,-0.002,0,-0.2,-0.0005,-10,0,WAIT
1.61686,1.62487,1.61901,-0.00090,0.00018,-0.0035,30,0,0,0,10,BUY
1.61634,1.62411,1.61913,-0.00076,0.00012,0,40,0,0,0,0,WAIT
1.61725,1.62342,1.61923,-0.00069,0.00010,0.002,40,0.1,0,0,10,STRONGSELL
1.61895,1.62287,1.61934,-0.00055,0.00012,0.0025,39.95,0,0,10,10,STRONGSELL
1.61554,1.62242,1.61949,-0.00044,0.00015,0.001,-39.95,0,0,-10,0,SELL
1.6132,1.62176,1.61958,-0.00067,0.00009,-0.0035,-20,-0.1,0,0,0,BUY
1.61435,1.62080,1.61956,-0.00096,-0.00002,-0.001,20,-0.1,0.0005,0,0,WAIT
1.61435,1.61986,1.61959,-0.00094,0.00003,0,0,0,0,0,0,WAIT
1.61435,1.61887,1.61956,-0.00098,-0.00003,0,0,0,0,0,0,WAIT
1.61435,1.61794,1.61957,-0.00094,0.00001,0,0,0,0,0,0,WAIT
1.61435,1.61721,1.61960,-0.00073,0.00003,0,0,0,0,0,0,WAIT
1.61435,1.61647,1.61961,-0.00074,0.00001,0,0,0,0,0,0,BUY
1.61435,1.61579,1.61965,-0.00068,0.00004,0,0,0,0,0,0,STRONGSELL
1.61435,1.61537,1.61969,-0.00042,0.00004,0,0,0,0,0,0,SELL
1.61668,1.61521,1.61976,-0.00016,0.00007,0.003,39.95,0.1,0.0005,10,10,STRONGSELL
1.61094,1.61520,1.61988,-0.00001,0.00011,0.001,-99.95,0,-0.0005,-10,-10,BUY
1.61328,1.61481,1.61985,-0.00039,-0.00002,-0.002,60,0,0.0005,0,0,WAIT
1.61327,1.61453,1.61984,-0.00028,-0.00001,-0.0005,0,0,0,0,-10,WAIT
1.61327,1.61412,1.61986,-0.00041,0.00001,0,0,0,0,0,0,STRONGBUY
1.61327,1.61396,1.61989,-0.00016,0.00003,0,0,0,0,0,0,BUY
1.61386,1.61397,1.61980,0.00001,-0.00009,0.0015,39.95,0,0,10,20,STRONGSELL
1.61935,1.61393,1.61973,-0.00004,-0.00007,0.0045,180.05,0.2,0.001,10,20,STRONGSELL
1.61588,1.61429,1.61979,0.00036,0.00006,0.00056,-120,0.1,0,-10,0,STRONGSELL
1.60878,1.61440,1.61976,0.00011,-0.00004,-0.00156,-180,-0.1,-0.0005,-10,-10,STRONGBUY
1.61005,1.61400,1.61951,-0.00040,-0.00024,-0.005,60,0,0,0,-30,WAIT
1.61087,1.61369,1.61930,-0.00031,-0.00021,0.0005,20,0,0,10,0,BUY
1.61222,1.61344,1.61913,-0.00025,-0.00018,0.0005,60,-0.1,0,0,10,STRONGBUY
1.60911,1.61329,1.61898,-0.00015,-0.00015,0.0015,-80,0,0,-10,0,STRONGBUY
1.61316,1.61292,1.61875,-0.00037,-0.00023,0.0015,120,0.1,0,10,10,BUY
1.61566,1.61267,1.61859,-0.00025,-0.00016,0.0015,60,0.1,0.0005,10,10,WAIT
1.61455,1.61300,1.61848,0.00034,-0.00011,0.0005,-20,-0.1,0,-10,30,BUY
1.61525,1.61309,1.61832,0.00009,-0.00015,-0.0005,20,0.1,0.0005,0,0,STRONGBUY
1.61526,1.61323,1.61813,0.00014,-0.00019,0,-20,0,0,0,-10,STRONGBUY
1.61746,1.61338,1.61795,0.00014,-0.00018,0.0005,40,-0.1,0.0005,10,10,STRONGBUY
1.62481,1.61368,1.61778,0.00030,-0.00017,0.0065,100,0.2,0.0005,10,0,WAIT
1.6257,1.61446,1.61775,0.00078,-0.00003,0.00275,0,-0.1,0.0005,0,10,STRONGBUY
1.62513,1.61491,1.61768,0.00045,-0.00007,-0.00525,-40,0,0,0,-10,STRONGBUY
1.62513,1.61557,1.61763,0.00066,-0.00005,0,0,0,0,0,0,STRONGBUY
1.63535,1.61674,1.61761,0.00117,-0.00002,0.01025,40,0.3,0.0005,10,0,WAIT
1.63535,1.61855,1.61782,0.00181,0.00021,0,0,0,0,0,0,WAIT
1.63535,1.62030,1.61802,0.00175,0.00020,0,0,0,0,0,0,WAIT
1.63535,1.62195,1.61823,0.00165,0.00021,0,0,0,0,0,0,STRONGSELL
1.63535,1.62382,1.61841,0.00187,0.00017,0,0,0,0,0,0,STRONGSELL
1.63535,1.62541,1.61856,0.00159,0.00016,0,0,0,0,0,0,STRONGSELL
1.63206,1.62681,1.61871,0.00141,0.00015,-0.005,-60,0,0,-10,0,STRONGSELL
1.62955,1.62806,1.61880,0.00125,0.00009,0,-40,-0.1,0,0,-10,STRONGSELL
1.63044,1.62909,1.61890,0.00102,0.00010,-0.00525,-20,0,-0.0005,0,-20,STRONGSELL
1.62309,1.63017,1.61901,0.00108,0.00011,0,-60,0,-0.001,-10,-20,WAIT
1.62519,1.63057,1.61900,0.00040,-0.00001,-0.006,0,-0.1,-0.0005,0,-10,STRONGSELL
1.62103,1.63060,1.61910,0.00003,0.00010,0.0005,-40,0,-0.001,-10,-20,STRONGSELL
1.62318,1.63027,1.61919,-0.00033,0.00009,-0.002,20,0,-0.0005,10,10,STRONGSELL
1.61726,1.63013,1.61931,-0.00014,0.00013,0.0015,-100,-0.1,-0.0005,-10,-10,STRONGSELL
1.61568,1.62956,1.61933,-0.00056,0.00002,-0.004,-20,0,-0.0005,0,10,STRONGSELL
1.61518,1.62816,1.61930,-0.00141,-0.00003,-0.00091,0,0,-0.0005,0,-10,STRONGSELL
1.60825,1.62672,1.61922,-0.00144,-0.00008,-0.00059,-40,-0.2,-0.0005,-10,10,STRONGSELL
1.60659,1.62478,1.61908,-0.00194,-0.00015,-0.0035,20,0,0,0,-10,WAIT
1.60709,1.62273,1.61895,-0.00205,-0.00013,-0.0005,40,0,-0.0005,0,0,SELL
1.60215,1.62071,1.61880,-0.00202,-0.00015,0.0015,-20,-0.3,0,0,0,STRONGBUY
1.60568,1.61834,1.61856,-0.00237,-0.00024,-0.0005,40,0,0.0005,0,10,WAIT
1.6053,1.61645,1.61838,-0.00188,-0.00017,0.001,0,0,0.0005,0,10,SELL
1.60678,1.61472,1.61820,-0.00173,-0.00018,0.003,39.95,0,0.0005,0,20,WAIT
1.60577,1.61303,1.61805,-0.00169,-0.00015,0.0005,-19.95,0.1,0.0005,0,20,WAIT
1.60376,1.61180,1.61788,-0.00124,-0.00017,-0.0009,0,0,0,0,0,STRONGBUY
1.60591,1.61026,1.61767,-0.00153,-0.00021,0.0009,19.95,0,0.0005,0,-10,STRONGBUY
1.60647,1.60918,1.61750,-0.00108,-0.00017,0.0015,20.05,0,0.0005,10,0,STRONGBUY
1.60966,1.60799,1.61730,-0.00119,-0.00020,0.00225,80,0.1,0.0005,0,20,WAIT
1.61266,1.60745,1.61727,-0.00054,-0.00003,0.00225,100,0.1,0.0005,10,20,STRONGSELL
1.61114,1.60723,1.61726,-0.00022,-0.00001,-0.0005,-20,0,0.0005,-10,0,STRONGSELL
1.60943,1.60694,1.61721,-0.00029,-0.00004,-0.0005,-60,0.1,0,0,-10,STRONGSELL
1.60861,1.60703,1.61714,0.00008,-0.00008,-0.002,-20,0,0,0,-20,SELL
1.60534,1.60717,1.61704,0.00014,-0.00009,0.0015,-100.05,0,-0.0005,0,-30,WAIT
1.6055,1.60705,1.61687,-0.00013,-0.00017,-0.0045,0,0,-0.0005,0,-10,WAIT
1.6058,1.60729,1.61660,0.00024,-0.00028,0.001,0,0,0,0,0,WAIT
1.60452,1.60730,1.61640,0.00001,-0.00020,0.001,-39.95,0,0,-10,0,STRONGSELL
1.60528,1.60724,1.61631,-0.00006,-0.00009,-0.001,39.95,0,-0.0005,10,0,STRONGSELL
1.60585,1.60713,1.61622,-0.00011,-0.00010,0.002,20.05,0,0.0005,0,10,STRONGSELL
1.60094,1.60714,1.61611,0.00001,-0.00010,-0.0005,-140,0,-0.0005,-10,0,WAIT
1.60185,1.60694,1.61589,-0.00020,-0.00023,-0.002,40,0,0,0,0,WAIT
1.60164,1.60665,1.61574,-0.00029,-0.00015,0.0005,20,0,0,0,-10,STRONGBUY
1.60087,1.60630,1.61551,-0.00035,-0.00023,-0.001,0,-0.1,0,0,0,STRONGBUY
1.60222,1.60567,1.61522,-0.00063,-0.00030,0.0005,40,-0.1,0,0,10,STRONGBUY
1.60476,1.60493,1.61497,-0.00075,-0.00025,0.0035,80,0.1,0.0005,10,10,STRONGBUY
1.6087,1.60447,1.61476,-0.00046,-0.00021,0.0035,120,0.1,0.0005,10,30,STRONGBUY
1.61551,1.60442,1.61463,-0.00005,-0.00013,0.005,60,0.2,0.0005,10,20,SELL
1.61625,1.60491,1.61459,0.00049,-0.00004,0,0,0,0.001,0,0,STRONGSELL
1.61525,1.60569,1.61442,0.00078,-0.00017,-0.002,-60,0.1,0,0,0,STRONGSELL
1.61399,1.60639,1.61421,0.00070,-0.00021,-0.002,-40,-0.1,0,-10,-10,SELL
1.61165,1.60697,1.61399,0.00059,-0.00022,0.001,-40,0,-0.0005,0,-10,BUY
1.61111,1.60748,1.61372,0.00051,-0.00027,0.0005,0,0,0,0,-30,STRONGBUY
1.61277,1.60790,1.61323,0.00042,-0.00048,-0.0034,0,-0.1,-0.0005,0,-10,BUY
1.61271,1.60839,1.61278,0.00049,-0.00045,-0.0011,0,0.2,-0.0005,0,0,SELL
1.61447,1.60923,1.61233,0.00084,-0.00045,0.0015,20,0,0,0,20,STRONGSELL
1.61395,1.61014,1.61191,0.00090,-0.00042,-0.00031,-20,0,0,0,0,STRONGSELL
1.61101,1.61102,1.61148,0.00088,-0.00043,-0.00119,-60,-0.1,-0.0005,0,0,STRONGSELL
1.60537,1.61174,1.61100,0.00072,-0.00049,-0.0025,-160,-0.1,-0.0005,-10,-20,STRONGBUY
1.60734,1.61196,1.61046,0.00023,-0.00053,-0.0025,40,-0.1,-0.0005,0,-10,WAIT
1.60725,1.61215,1.61002,0.00018,-0.00044,0.0015,0,0,0,0,0,SELL
1.60891,1.61205,1.60956,-0.00010,-0.00046,0.0005,60,-0.2,0,0,10,STRONGSELL
1.60691,1.61157,1.60927,-0.00047,-0.00028,0.0005,-20,0,0,0,10,SELL
1.60586,1.61091,1.60891,-0.00067,-0.00037,0.0005,-20,0,0,0,0,WAIT
1.60449,1.61024,1.60860,-0.00067,-0.00030,-0.00225,0,0,-0.0005,0,-10,BUY
1.60516,1.60956,1.60823,-0.00068,-0.00037,0.00375,20,0.1,0.0005,0,0,WAIT
1.60597,1.60909,1.60799,-0.00046,-0.00024,-0.0025,39.95,0,0,0,0,SELL
1.60611,1.60873,1.60779,-0.00037,-0.00019,0.001,0,0,0,0,0,STRONGSELL
1.60544,1.60825,1.60761,-0.00048,-0.00018,-0.001,-19.95,0,0.0005,0,0,STRONGSELL
1.6046,1.60773,1.60756,-0.00052,-0.00006,-0.001,-20,-0.1,0,0,10,STRONGSELL
1.59831,1.60703,1.60752,-0.00070,-0.00004,0.001,-110,-0.1,-0.0005,-10,-20,BUY
1.6003,1.60591,1.60734,-0.00112,-0.00018,-0.00329,30,0.1,0,0,0,WAIT
1.59975,1.60514,1.60730,-0.00076,-0.00004,0.00029,20,0,0,0,-10,BUY
1.59998,1.60474,1.60718,-0.00040,-0.00012,0.00125,40,0.1,0,0,10,STRONGSELL
1.60033,1.60422,1.60708,-0.00053,-0.00011,-0.00025,40,-0.1,0,0,0,WAIT
1.602,1.60372,1.60695,-0.00049,-0.00013,0.002,40,0.1,0.0005,10,20,SELL
1.59658,1.60323,1.60687,-0.00049,-0.00008,0.002,-100,0,-0.0005,-10,-10,WAIT
1.60051,1.60249,1.60673,-0.00074,-0.00014,-0.003,100,0,0.0005,10,10,SELL
1.59965,1.60211,1.60662,-0.00038,-0.00011,0.0005,-20.05,0,0,0,0,STRONGSELL
1.59726,1.60176,1.60649,-0.00035,-0.00014,-0.0005,-59.95,-0.1,0,-10,0,STRONGSELL
1.59752,1.60120,1.60624,-0.00056,-0.00025,-0.0005,20,0,0,0,-10,STRONGSELL
1.59357,1.60060,1.60593,-0.00060,-0.00030,0.0015,-100,-0.1,0,0,-20,STRONGSELL
1.59046,1.59970,1.60558,-0.00090,-0.00035,-0.00326,-10,0,-0.0005,-10,0,STRONGSELL
1.58768,1.59863,1.60520,-0.00107,-0.00038,-0.00274,0,0,-0.0005,0,0,WAIT
1.5866,1.59742,1.60479,-0.00121,-0.00042,-0.001,30,0.1,0,0,0,BUY
1.58698,1.59659,1.60441,-0.00084,-0.00037,0,40,-0.1,0,0,0,WAIT
1.58686,1.59563,1.60404,-0.00095,-0.00037,0.0015,20,0.1,0,0,0,STRONGSELL
1.58765,1.59471,1.60366,-0.00092,-0.00038,0.0025,40,0,0,0,10,STRONGSELL
1.58656,1.59383,1.60332,nan,-0.00034,0,0,0,0.0005,0,10,STRONGSELL
1.58266,1.59285,1.60295,-0.00098,-0.00037,-0.001,-40,-0.1,0,0,0,STRONGBUY
1.58349,1.59147,1.60249,-0.00138,-0.00046,-0.002,20,0,0,0,0,BUY
1.58339,1.59053,1.60214,-0.00093,-0.00035,0.0015,0,0,0,0,-10,BUY
1.5858,1.58931,1.60177,-0.00122,-0.00037,0.0025,39.95,0.1,0.0005,10,20,WAIT
1.58461,1.58832,1.60145,-0.00099,-0.00032,0.0005,-19.95,0,0.0005,0,10,WAIT
1.5856,1.58742,1.60113,-0.00090,-0.00033,0.002,40,0,0,0,10,SELL
1.58645,1.58657,1.60079,-0.00085,-0.00033,0.0005,40,0,0.0005,0,0,STRONGSELL
1.58374,1.58606,1.60043,-0.00051,-0.00037,-0.0005,-100,0,0,0,-10,BUY
1.58281,1.58558,1.59993,-0.00048,-0.00050,-0.0025,-20,0.1,0,0,-10,STRONGBUY
1.58277,1.58523,1.59927,-0.00035,-0.00065,0,20,0,0,0,-20,BUY
1.58631,1.58496,1.59860,-0.00027,-0.00067,0.0045,160,0.1,0,10,20,STRONGSELL
1.58775,1.58491,1.59803,-0.00005,-0.00058,0.0005,40,0,0.0005,0,20,STRONGSELL
1.58391,1.58497,1.59750,0.00006,-0.00052,0.0005,-140,0,-0.0005,-10,0,WAIT
1.58299,1.58470,1.59695,-0.00027,-0.00055,-0.0035,-40,0,0,0,-10,WAIT
1.58404,1.58445,1.59638,-0.00026,-0.00056,-0.001,40,0,0,10,-20,STRONGSELL
1.58405,1.58455,1.59581,0.00010,-0.00057,0.001,0,0.1,0,0,0,STRONGSELL
1.58382,1.58459,1.59524,0.00004,-0.00057,0.0005,-20.05,-0.1,0,-10,0,STRONGSELL
1.57683,1.58462,1.59462,0.00003,-0.00061,0,-149.95,-0.1,-0.0005,-10,-10,BUY
1.57869,1.58398,1.59388,-0.00064,-0.00074,-0.00399,30,0,-0.0005,10,0,SELL
1.57894,1.58355,1.59323,-0.00042,-0.00065,0.00049,40,0,0,0,0,SELL
1.57846,1.58308,1.59270,-0.00048,-0.00053,0,20,-0.1,0,0,10,STRONGBUY
1.57668,1.58251,1.59213,-0.00057,-0.00058,0.0005,-20,0,0,0,-10,STRONGBUY
1.57741,1.58200,1.59152,-0.00050,-0.00061,0.004,40,0.1,0,0,0,BUY
1.58187,1.58162,1.59089,-0.00039,-0.00063,0.0005,100,0,0.0005,10,20,STRONGSELL
1.58072,1.58155,1.59039,-0.00006,-0.00050,-0.0005,-20,-0.1,0,0,20,STRONGSELL
1.57955,1.58115,1.58988,-0.00040,-0.00050,-0.001,-20,0,0,0,10,STRONGSELL
1.57603,1.58057,1.58938,-0.00059,-0.00050,-0.002,-80,0,0,-10,-20,STRONGSELL
nan,1.58001,1.58880,-0.00056,-0.00058,-0.001,0,0,0,0,-30,STRONGSELL
1.57244,1.57949,1.58820,-0.00052,-0.00061,0,-60,0,-0.0005,0,-10,STRONGSELL
1.57182,1.57866,1.58752,-0.00083,-0.00067,-0.0005,20,-0.1,0,-10,0,SELL
1.5686,1.57778,1.58685,-0.00087,-0.00067,-0.0015,-40,0,-0.0005,0,0,BUY
1.56901,1.57670,1.58613,-0.00109,-0.00072,-0.001,40,0.1,0,0,0,BUY
1.57009,1.57614,1.58554,-0.00056,-0.00059,0.0015,60,0,0,10,0,STRONGBUY
1.57004,1.57552,1.58494,-0.00061,-0.00060,0.001,0,0,0,0,10,STRONGBUY
1.5718,1.57489,1.58435,-0.00064,-0.00059,0.002,39.95,0.1,0.0005,0,20,STRONGBUY
1.57607,1.57441,1.58378,-0.00048,-0.00056,0.004,80.05,0.1,0.0005,10,30,WAIT
1.57526,1.57437,1.58330,-0.00004,-0.00049,0.0005,-20,0,0.0005,0,10,WAIT
1.57568,1.57421,1.58276,-0.00015,-0.00053,-0.0015,20,-0.1,0.00025,0,0,BUY
1.57582,1.57377,1.58234,-0.00044,-0.00042,-0.0005,20,0,0.00025,0,-10,WAIT
1.57533,1.57342,1.58185,-0.00035,-0.00049,0,0,0,0,0,0,STRONGBUY
1.57704,1.57312,1.58136,-0.00030,-0.00049,0.001,40,0.1,0,10,0,BUY
1.5767,1.57319,1.58096,0.00007,-0.00040,0.0025,0,0.1,0,-10,-10,STRONGBUY
1.57945,1.57326,1.58054,0.00007,-0.00042,-0.0005,40,0.1,0,10,10,WAIT
1.57945,1.57377,1.58026,0.00050,-0.00028,0.001,-20,0.1,0,0,0,WAIT
1.58022,1.57431,1.58004,0.00054,-0.00022,-0.00165,20,0.1,0,0,10,WAIT
1.58018,1.57514,1.57989,0.00083,-0.00015,0.00165,-20,0,0,0,-10,STRONGBUY
1.57931,1.57594,1.57976,0.00080,-0.00013,0.0015,-40,0,0,0,-10,STRONGBUY
1.58037,1.57660,1.57961,0.00066,-0.00015,-0.0015,20,-0.1,0,0,-20,STRONGBUY
1.58597,1.57733,1.57948,0.00074,-0.00013,0.003,100,0,0,10,10,WAIT
1.58587,1.57835,1.57945,0.00101,-0.00003,-0.0015,-20,0,0,0,20,STRONGSELL
1.58595,1.57905,1.57943,0.00070,-0.00001,0,-20,0,0,0,10,STRONGSELL
1.58671,1.57981,1.57950,0.00076,0.00007,-0.0005,-20,0,0,0,0,STRONGSELL
1.58279,1.58060,1.57956,0.00079,0.00006,0,-100,-0.1,0,-10,-10,STRONGSELL
1.57655,1.58110,1.57955,0.00050,-0.00001,-0.00268,-140,-0.1,-0.001,-10,-30,STRONGSELL
1.57174,1.58118,1.57937,0.00009,-0.00018,-0.00532,-80,-0.1,-0.001,-10,-40,SELL
1.56913,1.58080,1.57911,-0.00038,-0.00026,-0.0045,0,-0.1,-0.0005,0,0,BUY
1.56992,1.58026,1.57878,-0.00054,-0.00033,0,40,0,-0.0005,0,0,STRONGBUY
1.57055,1.57958,1.57845,-0.00068,-0.00033,0.0005,40,0,-0.0005,0,0,STRONGBUY
1.57197,1.57895,1.57818,-0.00064,-0.00026,0.004,40,0,0.0005,0,10,STRONGBUY
1.57463,1.57836,1.57797,-0.00059,-0.00022,0.001,40,0,0,10,20,WAIT
1.57637,1.57796,1.57780,-0.00040,-0.00016,0.0015,20,0,0.001,0,40,SELL
1.57498,1.57775,1.57761,-0.00021,-0.00020,0.001,-20,0.1,0,0,10,BUY
1.57522,1.57737,1.57735,-0.00039,-0.00026,-0.0015,20,-0.1,0.0005,0,0,STRONGSELL
1.57356,1.57660,1.57718,-0.00077,-0.00017,0.001,-20,-0.1,0.00025,0,-20,STRONGSELL
1.57632,1.57572,1.57699,nan,-0.00019,0.0035,60,0.1,0.00025,0,-10,STRONGSELL
1.57063,1.57503,1.57683,-0.00069,-0.00015,-0.0025,-100,0,0,0,-20,STRONGSELL
1.56512,1.57388,1.57656,-0.00115,-0.00027,-0.004,-120,0,-0.001,-10,-10,WAIT
1.56602,1.57262,1.57619,-0.00126,-0.00037,-0.0045,60,0,0,0,-10,BUY
1.56597,1.57187,1.57597,-0.00075,-0.00022,0.001,20,0.1,-0.0005,0,0,WAIT
1.56474,1.57146,1.57572,-0.00041,-0.00025,0.001,0,0,0,0,0,WAIT
1.56749,1.57114,1.57544,-0.00031,-0.00028,0.0015,40,0,0.0005,0,10,SELL
1.56533,1.57097,1.57522,-0.00017,-0.00022,0.001,-20,0,0,0,10,WAIT
1.56563,1.57060,1.57499,-0.00037,-0.00023,-0.0005,20,-0.1,0,0,20,BUY
1.56626,1.57014,1.57475,-0.00045,-0.00024,0.0005,19.95,0,0.0005,0,0,STRONGBUY
1.56485,1.56955,1.57444,-0.00060,-0.00031,0,-19.95,0,0,0,0,STRONGBUY
1.56667,1.56872,1.57412,-0.00082,-0.00032,0.001,40,0,0,10,0,STRONGBUY
1.57216,1.56813,1.57387,-0.00059,-0.00026,0.009,120,0.2,0.001,10,0,WAIT
1.57082,1.56791,1.57379,-0.00022,-0.00008,-0.00445,-20,0,0,0,0,BUY
1.57101,1.56772,1.57369,-0.00020,-0.00010,-0.00155,40,-0.1,0.0005,0,0,BUY
1.57132,1.56734,1.57366,-0.00038,-0.00003,0,0,0.1,0,0,0,STRONGBUY
1.57211,1.56739,1.57365,0.00005,-0.00001,0,0,0.25,0,0,0,STRONGBUY
1.57243,1.56788,1.57372,0.00050,0.00007,0.00127,-20,0.05,0,0,10,STRONGBUY
1.57573,1.56834,1.57379,0.00046,0.00007,0.00173,40,0,0,0,10,STRONGBUY
1.5791,1.56904,1.57390,0.00070,0.00011,0.00725,40,0,0.0005,10,10,BUY
1.58021,1.57007,1.57409,0.00103,0.00018,0,0,0.1,0,0,-10,WAIT
1.57969,1.57097,1.57425,0.00091,0.00017,-0.00625,-40,0,0,0,0,STRONGSELL
1.58034,1.57200,1.57433,0.00103,0.00007,-0.0005,-20,0,0,0,-10,STRONGSELL
1.57923,1.57305,1.57443,0.00105,0.00010,0,-20,0,0,0,0,STRONGSELL
1.57058,1.57398,1.57450,0.00093,0.00007,-0.0005,-160,-0.2,-0.001,-20,-30,STRONGSELL
1.56797,1.57439,1.57439,0.00041,-0.00010,-0.0085,-40,-0.1,-0.001,0,-20,SELL
1.56747,1.57448,1.57425,0.00009,-0.00015,-0.0015,0,-0.2,-0.0005,-10,-10,SELL
1.56481,1.57414,1.57406,-0.00034,-0.00019,0.0005,-20,0,-0.0005,0,0,STRONGSELL
1.56501,1.57371,1.57382,-0.00043,-0.00024,0,20,0,-0.0005,0,0,STRONGSELL
1.56582,1.57329,1.57353,-0.00043,-0.00029,0.00067,20,0,0,0,0,WAIT
1.55976,1.57289,1.57326,-0.00039,-0.00027,0.00083,-40,-0.1,-0.0005,0,10,STRONGBUY
1.56058,1.57201,1.57285,nan,-0.00041,-0.0025,20,0,0,0,10,STRONGBUY
1.56534,1.57116,1.57246,-0.00085,-0.00039,0.0045,59.95,0,0.0005,10,20,BUY
1.56777,1.57042,1.57218,-0.00074,-0.00028,0.0015,20.05,-0.1,0.001,0,30,STRONGSELL
1.56726,1.56961,1.57192,-0.00081,-0.00025,-0.0005,20,0,0.0005,0,20,STRONGSELL
1.56709,1.56869,nan,-0.00092,-0.00037,0.001,0,0,0,0,0,STRONGSELL
1.5562,1.56779,1.57117,-0.00090,-0.00038,0.001,-180,-0.1,-0.0005,-10,-40,SELL
1.55758,1.56606,1.57058,-0.00172,-0.00059,-0.0085,60,0,0,0,-20,STRONGSELL
1.55428,1.56452,1.57000,-0.00155,-0.00058,0.0005,-20,0,-0.0005,0,-20,STRONGSELL
1.55372,1.56335,1.56943,-0.00116,-0.00057,-0.002,20,0.1,0,0,0,STRONGSELL
1.55383,1.56234,1.56897,-0.00102,-0.00046,0.001,20,0,0,0,-10,STRONGSELL
1.55108,1.56136,1.56861,-0.00097,-0.00036,0.001,0,0,-0.0005,-10,0,STRONGSELL
1.55003,1.56038,1.56825,-0.00098,-0.00036,0.0005,0,0,0,0,0,WAIT
1.54967,1.55931,1.56785,-0.00107,-0.00040,0,0,0,0.0005,0,10,BUY
1.54792,1.55816,1.56744,-0.00115,-0.00042,0.002,0,0,0,0,0,STRONGBUY
1.54943,1.55731,1.56695,-0.00085,-0.00048,-0.002,40,0,0,0,0,WAIT
1.55142,1.55651,1.56645,-0.00080,-0.00050,0.002,19.95,-0.1,0.0005,10,20,WAIT
1.55203,1.55552,1.56595,-0.00099,-0.00050,0.0015,20.05,0,0.0005,0,20,WAIT
1.54929,1.55440,1.56549,-0.00112,-0.00046,0.003,-40,0.1,0.0005,0,0,BUY
1.55045,1.55311,1.56497,-0.00128,-0.00052,-0.0025,19.95,0,0,0,0,SELL
1.55175,1.55192,1.56451,-0.00119,-0.00046,0.0025,60.05,0.2,0.0005,0,-10,SELL
